Nodule ID,Actual [1],Actual [2],Actual [3],Actual [4],Actual [5],Predicted [1],Predicted [2],Predicted [3],Predicted [4],Predicted [5],|['Perimeter', 'ConvexPerimeter', 'EquivDiameter', 'MajorAxisLength', 'MinorAxisLength', 'Elongation', 'Compactness', 'Eccentricity', 'Solidity', 'Extent', 'Circularity', 'RadialDistanceSD', 'SecondMoment', 'Roughness', 'MinIntensity', 'MaxIntensity', 'MeanIntensity', 'SDIntensity', 'MaxIntensityBG', 'SDIntensityBG', 'IntensityDifference', 'markov1', 'markov2', 'markov3', 'markov4', 'markov5', 'gabormean_0_0', 'gaborSD_0_0', 'gabormean_0_1', 'gaborSD_0_1', 'gabormean_0_2', 'gaborSD_0_2', 'gabormean_1_0', 'gabormean_1_1', 'gaborSD_1_1', 'gabormean_1_2', 'gaborSD_1_2', 'gabormean_2_0', 'gaborSD_2_0', 'gabormean_2_1', 'gaborSD_2_1', 'gabormean_2_2', 'gabormean_3_0', 'gaborSD_3_0', 'gabormean_3_1', 'gaborSD_3_1', 'gabormean_3_2', 'gaborSD_3_2', 'Contrast', 'Correlation', 'Energy', 'Homogeneity', 'Entropy', 'x_3rdordermoment', 'Inversevariance', 'Sumaverage', 'Variance', 'Clustertendency', 'MaxProbability']|
1.0,0.0,0.0,0.75,0.0,0.25,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
3.0,1.0,0.0,0.0,0.0,0.0,0.4375,0.16666666666666666,0.3333333333333333,0.0625,0.0
4.0,0.25,0.25,0.5,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
5.0,0.0,0.25,0.75,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
6.0,1.0,0.0,0.0,0.0,0.0,0.4375,0.16666666666666666,0.3333333333333333,0.0625,0.0
7.0,0.0,0.0,0.75,0.25,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
8.0,0.75,0.0,0.0,0.25,0.0,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
17.0,0.0,0.25,0.25,0.5,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
20.0,0.0,0.5,0.5,0.0,0.0,0.4375,0.16666666666666666,0.3333333333333333,0.0625,0.0
23.0,0.0,0.0,0.25,0.5,0.25,0.10416666666666667,0.0,0.16666666666666666,0.20833333333333334,0.5208333333333334
25.0,0.75,0.0,0.25,0.0,0.0,0.03571428571428571,0.32142857142857145,0.42857142857142855,0.15476190476190477,0.05952380952380952
